TIMESTAMP,OPEN,HIGH,LOW,CLOSE,VOLUME
2024-04-19 19:55:00,551.3000,552.0000,550.6000,551.4450,1420
2024-04-19 19:50:00,551.2500,552.2000,551.1100,551.3000,576
2024-04-19 19:45:00,551.4000,552.0000,550.9200,551.2500,1036
2024-04-19 19:40:00,552.0000,552.0000,550.6800,551.4000,452
2024-04-19 19:35:00,550.8400,552.0000,550.5500,551.2500,801
2024-04-19 19:30:00,550.9850,551.1700,550.5000,550.8400,512
2024-04-19 19:25:00,550.7200,551.9500,550.6200,551.0600,153
2024-04-19 19:20:00,551.0000,551.9900,550.6200,551.1000,211
2024-04-19 19:15:00,550.5000,551.9900,550.5000,551.9900,340
2024-04-19 19:10:00,550.7750,552.0000,550.0000,550.8750,5178
2024-04-19 19:05:00,552.4000,552.4000,550.7100,551.0000,3798
2024-04-19 19:00:00,552.0100,552.4000,552.0000,552.3400,444
2024-04-19 18:55:00,552.0100,555.0400,552.0000,552.1900,1248
2024-04-19 18:50:00,552.0000,552.4000,552.0000,552.0000,2770
2024-04-19 18:45:00,552.8610,552.9000,552.1100,552.1100,1309
2024-04-19 18:40:00,553.0000,553.2500,552.8500,552.8820,1120
2024-04-19 18:35:00,552.8750,553.1500,552.8500,553.0500,629
2024-04-19 18:30:00,553.0000,553.1300,552.7500,552.9250,468
2024-04-19 18:25:00,553.0100,553.4100,552.6500,552.7500,615
2024-04-19 18:20:00,552.9000,553.4400,552.5000,553.3500,219
2024-04-19 18:15:00,553.4500,553.5000,552.5000,552.9750,1340
2024-04-19 18:10:00,553.4000,553.6800,552.6660,553.5000,388
2024-04-19 18:05:00,553.0000,553.7400,552.2200,553.4000,1750
2024-04-19 18:00:00,553.3600,553.5000,553.0000,553.0000,1511
2024-04-19 17:55:00,553.1600,553.7500,553.0500,553.0600,832
2024-04-19 17:50:00,553.3900,554.0000,553.0500,553.1300,678
2024-04-19 17:45:00,553.7500,553.9600,553.0000,553.3800,366
2024-04-19 17:40:00,553.6200,553.9000,553.0000,553.3750,805
2024-04-19 17:35:00,553.4990,554.0000,553.0000,553.5200,976
2024-04-19 17:30:00,554.0100,554.4500,553.0900,553.5000,2358
2024-04-19 17:25:00,554.5200,554.7700,554.0000,554.2100,1623
2024-04-19 17:20:00,554.9680,570.2960,522.9590,554.5000,1002
2024-04-19 17:15:00,554.5200,554.9900,554.0500,554.9400,1425
2024-04-19 17:10:00,554.5000,555.0000,554.0000,554.9900,580
2024-04-19 17:05:00,554.9000,555.0000,554.0000,555.0000,1174
2024-04-19 17:00:00,554.8900,555.0000,554.6000,554.9000,1189
2024-04-19 16:55:00,555.0000,555.0000,554.5000,554.8900,169
2024-04-19 16:50:00,554.6000,555.0400,554.5000,554.9900,16980
2024-04-19 16:45:00,554.4600,555.0000,554.2700,554.6000,610
2024-04-19 16:40:00,554.4780,554.9000,554.2600,554.9000,626
2024-04-19 16:35:00,554.4400,554.5000,554.0000,554.4500,1219
2024-04-19 16:30:00,554.0300,554.5000,554.0000,554.3500,1807
2024-04-19 16:25:00,554.0650,554.9000,553.6000,554.4500,929
2024-04-19 16:20:00,553.8900,587.0100,553.5000,554.2900,2637
2024-04-19 16:15:00,555.0400,555.0400,553.0300,553.7600,32598
2024-04-19 16:10:00,554.1250,554.5000,553.0000,553.6100,2573
