TIMESTAMP,OPEN,HIGH,LOW,CLOSE,VOLUME
2024-04-19 19:55:00,758.3900,760.0000,758.1000,759.6400,39218
2024-04-19 19:50:00,759.4250,759.4900,758.2700,758.3900,23372
2024-04-19 19:45:00,759.4600,760.0000,759.0000,759.4250,17399
2024-04-19 19:40:00,760.3200,760.9900,759.2300,759.3500,16619
2024-04-19 19:35:00,760.4800,760.7500,760.0000,760.7200,12384
2024-04-19 19:30:00,759.9000,760.5000,759.1800,760.4900,15524
2024-04-19 19:25:00,760.6050,760.7800,759.8000,759.9000,21181
2024-04-19 19:20:00,760.3000,761.2000,760.0500,760.7800,18805
2024-04-19 19:15:00,760.9500,761.0000,760.1000,760.2750,17005
2024-04-19 19:10:00,761.6000,762.0000,760.6500,760.9700,13709
2024-04-19 19:05:00,761.6500,761.9800,761.4250,761.5000,8505
2024-04-19 19:00:00,761.3100,762.0000,761.1000,761.6600,9911
2024-04-19 18:55:00,761.0900,762.0000,760.6200,761.3780,14803
2024-04-19 18:50:00,760.7500,762.0000,760.6000,761.1000,14241
2024-04-19 18:45:00,761.2600,761.3300,760.6000,760.7500,15515
2024-04-19 18:40:00,762.1900,762.3200,761.0400,761.1850,11279
2024-04-19 18:35:00,762.7000,762.9000,762.0000,762.3200,13283
2024-04-19 18:30:00,762.9400,762.9900,762.1000,762.8900,9784
2024-04-19 18:25:00,762.2400,762.9800,762.1000,762.8000,10374
2024-04-19 18:20:00,762.7200,763.0000,762.1000,762.1800,9452
2024-04-19 18:15:00,763.5450,763.6700,762.5000,762.7900,13211
2024-04-19 18:10:00,763.2400,763.8000,762.5000,763.5500,15831
2024-04-19 18:05:00,761.4100,763.8000,761.2000,763.0200,18528
2024-04-19 18:00:00,760.8000,762.0000,760.6000,761.3000,11800
2024-04-19 17:55:00,761.5000,762.0000,760.7250,761.0000,12621
2024-04-19 17:50:00,760.3100,762.0000,598.7300,761.5100,22712
2024-04-19 17:45:00,760.3000,800.0000,760.0600,760.3000,18504
2024-04-19 17:40:00,762.4900,762.5000,760.1300,760.3000,25552
2024-04-19 17:35:00,763.5800,794.2200,761.5000,762.0000,27891
2024-04-19 17:30:00,764.8000,765.0000,763.5000,763.5800,21751
2024-04-19 17:25:00,764.7000,765.5000,764.6700,764.9800,16747
2024-04-19 17:20:00,803.3480,807.7790,715.7730,764.7000,21168
2024-04-19 17:15:00,765.1800,812.9150,719.7240,764.8000,31304
2024-04-19 17:10:00,764.7300,765.4800,764.5300,765.1900,19720
2024-04-19 17:05:00,766.5000,766.5000,764.7000,765.0000,24427
2024-04-19 17:00:00,766.4800,767.2000,765.8500,766.1100,21836
2024-04-19 16:55:00,765.7050,766.9300,765.2500,766.5000,23491
2024-04-19 16:50:00,765.2000,765.9900,764.7000,765.7050,42599
2024-04-19 16:45:00,765.7050,765.9500,764.0000,765.2000,34820
