TIMESTAMP,OPEN,HIGH,LOW,CLOSE,VOLUME
2024-04-19 19:45:00,40.2400,40.3000,40.0100,40.3000,4
2024-04-19 19:40:00,40.3000,40.3000,40.3000,40.3000,1
2024-04-19 19:15:00,40.3000,40.3000,40.3000,40.3000,25
2024-04-19 19:10:00,40.1500,40.1500,40.1500,40.1500,50
2024-04-19 19:00:00,40.1500,40.1500,40.1500,40.1500,8
2024-04-19 18:50:00,40.3000,40.3000,40.3000,40.3000,2
2024-04-19 18:15:00,40.3000,40.3000,40.3000,40.3000,2
2024-04-19 18:05:00,40.2000,40.3000,40.2000,40.3000,1025
2024-04-19 18:00:00,40.3000,40.3100,40.3000,40.3100,224
2024-04-19 17:55:00,40.3100,40.3100,40.3100,40.3100,50
2024-04-19 17:50:00,40.2000,40.3000,40.2000,40.3000,204
2024-04-19 17:45:00,40.2400,40.2400,40.2400,40.2400,150
2024-04-19 17:40:00,40.1500,40.1500,40.1500,40.1500,1
2024-04-19 17:30:00,39.9600,39.9600,39.9600,39.9600,1
2024-04-19 17:25:00,39.8810,39.8810,39.8810,39.8810,2
2024-04-19 17:20:00,40.2300,40.2300,40.2300,40.2300,5
2024-04-19 17:10:00,40.0300,40.2300,40.0300,40.2300,3
2024-04-19 17:00:00,40.2900,40.3400,40.2900,40.3400,700
2024-04-19 16:55:00,40.3000,40.3000,40.3000,40.3000,2
2024-04-19 16:45:00,40.0200,40.0200,40.0200,40.0200,1
2024-04-19 16:40:00,40.2400,40.2400,40.2400,40.2400,90472
2024-04-19 16:25:00,40.1600,40.1600,40.1600,40.1600,200
2024-04-19 16:20:00,40.2400,40.3000,40.2400,40.3000,11527
2024-04-19 16:15:00,40.2400,42.1700,40.2400,42.1700,3253
2024-04-19 16:10:00,40.2900,40.2900,40.2900,40.2900,1
2024-04-19 16:05:00,40.0300,40.2900,40.0300,40.2400,37684
2024-04-19 16:00:00,40.2600,40.2600,40.2400,40.2400,8157838
2024-04-19 15:55:00,40.2300,40.3000,40.1900,40.2600,2670159
