TIMESTAMP,OPEN,HIGH,LOW,CLOSE,VOLUME
2024-04-19 19:55:00,173.7600,174.0000,173.6700,173.8500,5447
2024-04-19 19:50:00,173.7550,173.8200,173.6900,173.8200,1750
2024-04-19 19:45:00,173.7100,173.8200,173.6600,173.6910,1156
2024-04-19 19:40:00,173.7100,173.8200,173.6400,173.7000,1330
2024-04-19 19:35:00,173.9800,173.9800,173.6400,173.7300,3348
2024-04-19 19:30:00,173.8200,174.0000,173.6400,173.6500,1142
2024-04-19 19:25:00,173.6300,174.0000,173.6200,173.8200,2122
2024-04-19 19:20:00,173.8300,174.0400,173.6200,174.0000,6396
2024-04-19 19:15:00,173.7700,174.0400,173.6300,173.8400,1180
2024-04-19 19:10:00,173.8350,174.0400,173.7700,174.0400,1199
2024-04-19 19:05:00,173.8750,174.1200,173.7600,173.9000,2905
2024-04-19 19:00:00,173.7600,173.9000,173.7600,173.8750,4246
2024-04-19 18:55:00,173.9150,173.9150,173.7500,173.8700,3985
2024-04-19 18:50:00,174.0100,174.0600,173.9000,173.9000,2622
2024-04-19 18:45:00,174.0500,174.1400,174.0100,174.1100,3461
2024-04-19 18:40:00,174.0300,174.1700,174.0100,174.0500,916
2024-04-19 18:35:00,174.1800,174.2000,174.0200,174.0500,2471
2024-04-19 18:30:00,174.2000,174.2000,174.1500,174.1700,637
2024-04-19 18:25:00,174.1800,174.2400,174.1500,174.1750,886
2024-04-19 18:20:00,174.1750,174.2500,174.1500,174.1800,1022
2024-04-19 18:15:00,174.2300,174.3300,174.1500,174.1500,1317
2024-04-19 18:10:00,174.3000,174.3300,174.1500,174.3300,1567
2024-04-19 18:05:00,174.2000,174.3300,174.1500,174.2500,2744
2024-04-19 18:00:00,174.2000,174.3300,174.1500,174.3300,2470
2024-04-19 17:55:00,174.3300,174.3300,174.1500,174.2400,794
2024-04-19 17:50:00,174.1700,174.3300,174.1500,174.2400,2322
2024-04-19 17:45:00,174.2500,174.4300,174.1600,174.2200,1369
2024-04-19 17:40:00,174.3250,174.4200,174.2200,174.2500,1192
2024-04-19 17:35:00,174.2700,174.4400,174.1000,174.2600,1632
2024-04-19 17:30:00,174.2500,174.4800,174.1000,174.4400,2352
2024-04-19 17:25:00,174.2200,174.4000,174.1450,174.4000,3486
2024-04-19 17:20:00,174.3330,174.3400,174.2100,174.2200,5066
2024-04-19 17:15:00,174.4200,174.4200,174.0100,174.3400,2563
2024-04-19 17:10:00,174.4800,174.4800,166.3080,174.4290,3476
2024-04-19 17:05:00,174.5000,174.9480,174.4500,174.4950,1778
2024-04-19 17:00:00,174.5850,174.6000,174.4100,174.4500,6997
2024-04-19 16:55:00,174.6100,174.6100,174.4100,174.5600,3976
2024-04-19 16:50:00,174.6300,174.6800,174.4100,174.6100,1668205
2024-04-19 16:45:00,174.5000,174.6800,174.4700,174.6400,6090
2024-04-19 16:40:00,174.5320,174.6700,174.4000,174.5000,5734
2024-04-19 16:35:00,174.6800,174.6950,174.4200,174.5300,94282
2024-04-19 16:30:00,174.7350,174.7500,174.6800,174.7100,2324
