TIMESTAMP,OPEN,HIGH,LOW,CLOSE,VOLUME
2024-04-19 19:55:00,145.5200,145.7500,145.3800,145.7200,14783
2024-04-19 19:50:00,145.4500,145.6000,145.4000,145.5300,7675
2024-04-19 19:45:00,145.7500,145.8000,145.4000,145.4600,9800
2024-04-19 19:40:00,145.7600,145.8700,145.7200,145.7490,2501
2024-04-19 19:35:00,145.7400,145.9000,145.7100,145.8100,2663
2024-04-19 19:30:00,145.7500,145.7600,145.7000,145.7500,1601
2024-04-19 19:25:00,145.7300,145.7600,145.7000,145.7250,1723
2024-04-19 19:20:00,145.8000,145.8000,145.7000,145.7400,2007
2024-04-19 19:15:00,145.7100,145.8700,145.7000,145.7700,6056
2024-04-19 19:10:00,145.8200,145.9000,145.7100,145.7550,7502
2024-04-19 19:05:00,145.9000,146.0000,145.7100,145.8550,3702
2024-04-19 19:00:00,145.8700,145.9200,145.8300,145.9000,2604
2024-04-19 18:55:00,145.8800,146.6400,145.7000,145.8300,290958
2024-04-19 18:50:00,145.9000,145.9800,145.8000,145.8740,6751
2024-04-19 18:45:00,145.9100,145.9900,145.8100,145.8300,4254
2024-04-19 18:40:00,145.9780,146.0000,145.8200,145.9200,2356
2024-04-19 18:35:00,145.9500,146.0000,145.8300,145.9900,8338
2024-04-19 18:30:00,146.1400,146.1500,145.9400,145.9700,3121
2024-04-19 18:25:00,146.1400,146.1800,146.0400,146.1000,2715
2024-04-19 18:20:00,146.1500,146.1800,146.0500,146.1200,2132
2024-04-19 18:15:00,146.1700,146.1900,146.1000,146.1500,1993
2024-04-19 18:10:00,146.1100,146.1800,146.1000,146.1700,1306
2024-04-19 18:05:00,146.0200,146.1600,146.0100,146.1000,1775
2024-04-19 18:00:00,146.1500,146.1800,146.0000,146.0550,2321
2024-04-19 17:55:00,146.0800,146.2500,146.0600,146.1900,4691
2024-04-19 17:50:00,146.0000,168.4200,145.8400,146.0750,5951
2024-04-19 17:45:00,145.8000,146.0900,145.7670,146.0000,6804
2024-04-19 17:40:00,146.0500,146.1800,145.7200,145.8000,13271
2024-04-19 17:35:00,146.1900,146.2100,146.0400,146.0750,12145
2024-04-19 17:30:00,146.1400,146.2300,146.1200,146.1500,1833
2024-04-19 17:25:00,146.1600,177.3250,146.1200,146.1500,5842
2024-04-19 17:20:00,146.1050,156.2390,145.1480,146.2300,3578
2024-04-19 17:15:00,146.2000,150.8240,141.2590,141.2590,2959
2024-04-19 17:10:00,146.4400,146.6400,146.1700,146.1700,19712
2024-04-19 17:05:00,146.5500,146.5500,146.1700,146.3300,21124
2024-04-19 17:00:00,146.3900,146.5500,146.3500,146.5200,7671
2024-04-19 16:55:00,146.1500,146.5000,146.1500,146.4600,16887
2024-04-19 16:50:00,146.1100,146.6400,146.0400,146.1500,408974
2024-04-19 16:45:00,146.1700,146.6400,146.0400,146.1000,31425
2024-04-19 16:40:00,146.4200,146.4200,146.0900,146.1700,25843
2024-04-19 16:35:00,146.5000,146.6400,146.4100,146.4100,17985
2024-04-19 16:30:00,146.5700,146.6200,146.4700,146.5000,12959
2024-04-19 16:25:00,146.7100,146.7100,146.5100,146.5500,8928
2024-04-19 16:20:00,146.6400,146.8900,146.4100,146.7100,34828
2024-04-19 16:15:00,146.3400,146.6400,146.0000,146.5100,32071
2024-04-19 16:10:00,146.3400,146.4900,146.2600,146.3600,13105
2024-04-19 16:05:00,146.3290,146.6730,146.0400,146.3400,106581
2024-04-19 16:00:00,146.5400,146.9400,146.2400,146.3300,6000958
2024-04-19 15:55:00,146.9900,147.0000,146.5100,146.5400,1744704
2024-04-19 15:50:00,146.4700,147.0400,146.3400,146.9850,1153826
2024-04-19 15:45:00,146.2400,146.4900,145.9200,146.4780,956758
