TIMESTAMP,OPEN,HIGH,LOW,CLOSE,VOLUME
2024-03-08 19:55:00,170.3850,170.5000,170.3300,170.4800,8528
2024-03-08 19:50:00,170.3500,170.4800,170.3000,170.3600,5044
2024-03-08 19:45:00,170.3100,170.4200,170.1200,170.3800,4789
2024-03-08 19:40:00,170.2600,170.4200,170.1200,170.2900,4192
2024-03-08 19:35:00,170.2400,170.4500,170.1000,170.2600,6284
2024-03-08 19:30:00,170.5050,170.5500,170.0000,170.2000,39294
2024-03-08 19:25:00,170.5800,170.6900,170.4600,170.4600,24914
2024-03-08 19:20:00,170.6000,170.6700,170.5300,170.5900,2306
2024-03-08 19:15:00,170.5800,170.7100,170.5500,170.6200,3385
2024-03-08 19:10:00,170.7100,170.7100,170.5700,170.5800,2962
2024-03-08 19:05:00,170.6700,170.7100,170.6400,170.7100,3754
2024-03-08 19:00:00,170.6850,170.7000,170.6400,170.6700,2243
2024-03-08 18:55:00,170.7800,170.7800,170.6200,170.6700,10809
2024-03-08 18:50:00,170.7610,170.7800,170.7500,170.7500,4169
2024-03-08 18:45:00,170.8000,170.8000,170.7500,170.7800,6103
2024-03-08 18:40:00,170.8600,170.8600,170.7850,170.8000,4641
2024-03-08 18:35:00,170.8800,170.9000,170.8600,170.8600,3729
2024-03-08 18:30:00,170.9200,170.9200,170.8500,170.8800,6201
2024-03-08 18:25:00,170.9800,170.9800,170.9000,170.9100,3310
2024-03-08 18:20:00,170.9700,170.9900,170.9200,170.9650,967
2024-03-08 18:15:00,170.9600,170.9800,170.9100,170.9800,3145
2024-03-08 18:10:00,170.9000,170.9800,170.8400,170.9700,3364
2024-03-08 18:05:00,170.8600,170.9800,170.8400,170.9500,3012
2024-03-08 18:00:00,170.9450,170.9900,170.8400,170.8800,3863
2024-03-08 17:55:00,170.9000,170.9900,170.8700,170.9900,2201
2024-03-08 17:50:00,170.9250,170.9900,170.7200,170.8900,8002
2024-03-08 17:45:00,171.0500,171.0500,170.8000,170.9800,12276
2024-03-08 17:40:00,171.0300,171.0500,171.0100,171.0300,5218
2024-03-08 17:35:00,171.0300,171.0800,171.0100,171.0500,1698
2024-03-08 17:30:00,171.0500,171.0500,171.0100,171.0100,3646
2024-03-08 17:25:00,171.0300,171.0600,171.0100,171.0300,2438
2024-03-08 17:20:00,171.1600,171.1700,171.0100,171.0400,12030
2024-03-08 17:15:00,171.1150,171.1700,171.1000,171.1350,4426
2024-03-08 17:10:00,171.1200,171.1250,171.0800,171.1250,3267
2024-03-08 17:05:00,171.0800,171.1300,170.7300,171.1100,125773
2024-03-08 17:00:00,171.0900,171.1100,169.5510,171.1100,6438
2024-03-08 16:55:00,171.0500,171.1400,171.0000,171.0900,8444
2024-03-08 16:50:00,171.0400,202.4140,158.8040,171.0100,6675
2024-03-08 16:45:00,170.9900,173.8930,170.9200,171.0400,10228
2024-03-08 16:40:00,170.9450,170.9900,170.9400,170.9900,7358
2024-03-08 16:35:00,170.8900,171.0000,170.7300,170.9500,71156
2024-03-08 16:30:00,171.0600,171.1000,170.7300,170.8800,21920
2024-03-08 16:25:00,171.0100,171.0800,170.9600,171.0700,11618
2024-03-08 16:20:00,170.7300,172.3800,170.7300,171.0300,18651
2024-03-08 16:15:00,170.7300,171.1700,170.7300,171.0800,10838
2024-03-08 16:10:00,171.0200,171.1600,171.0200,171.1500,19515
2024-03-08 16:05:00,170.9900,171.0500,170.7300,171.0500,218624
2024-03-08 16:00:00,170.7800,171.1300,170.7300,170.9900,13916431
2024-03-08 15:55:00,171.3400,171.3450,170.7200,170.7400,3973678
2024-03-08 15:50:00,171.2700,171.4700,171.2000,171.3300,1288780
2024-03-08 15:45:00,171.1350,171.3900,171.1350,171.2600,859321
2024-03-08 15:40:00,171.1600,171.2900,171.0400,171.1350,928745
2024-03-08 15:35:00,171.6800,171.7330,171.1430,171.1600,779697
2024-03-08 15:30:00,171.4100,171.7300,171.3200,171.6750,1006702
2024-03-08 15:25:00,172.0000,172.0880,171.3450,171.4000,1005670
2024-03-08 15:20:00,171.9150,172.0500,171.8000,172.0000,878533
2024-03-08 15:15:00,172.1900,172.2250,171.8600,171.9160,913520
2024-03-08 15:10:00,172.5350,172.5350,172.1800,172.2000,718245
2024-03-08 15:05:00,172.8300,172.8350,172.5200,172.5260,592184
2024-03-08 15:00:00,172.7100,172.9700,172.7100,172.8400,628342
2024-03-08 14:55:00,172.7800,172.9000,172.7000,172.7110,635982
2024-03-08 14:50:00,173.1450,173.2300,172.7500,172.7700,665785
2024-03-08 14:45:00,173.0500,173.2700,173.0000,173.1500,565045
2024-03-08 14:40:00,173.1700,173.2950,173.0100,173.0550,690026
2024-03-08 14:35:00,173.6000,173.7000,173.1530,173.1700,839878
2024-03-08 14:30:00,173.4700,173.6200,173.4650,173.6000,711503
2024-03-08 14:25:00,173.3600,173.5000,173.3300,173.4700,946628
2024-03-08 14:20:00,173.0200,173.3800,173.0150,173.3600,773335
2024-03-08 14:15:00,172.8500,173.1700,172.8500,173.0200,768629
2024-03-08 14:10:00,172.9300,173.0000,172.7600,172.8400,741335
2024-03-08 14:05:00,172.8000,172.9700,172.7600,172.9220,649870
2024-03-08 14:00:00,172.4300,172.8000,172.3960,172.8000,878648
2024-03-08 13:55:00,172.2000,172.4300,172.0900,172.4220,451600
2024-03-08 13:50:00,172.3850,172.4000,172.1600,172.1950,433931
2024-03-08 13:45:00,172.3400,172.4900,172.3250,172.3900,426952
2024-03-08 13:40:00,172.2600,172.3700,172.1400,172.3300,477665
2024-03-08 13:35:00,172.2100,172.4100,172.1700,172.2550,561030
2024-03-08 13:30:00,172.2350,172.4090,172.1400,172.2200,653060
2024-03-08 13:25:00,172.0400,172.2600,171.9900,172.2300,450665
2024-03-08 13:20:00,172.0300,172.1500,171.9050,172.0500,417148
2024-03-08 13:15:00,172.0400,172.1650,171.9300,172.0300,359822
2024-03-08 13:10:00,172.1850,172.2600,172.0100,172.0300,454454
2024-03-08 13:05:00,171.8900,172.3800,171.8100,172.1900,686203
2024-03-08 13:00:00,171.8400,172.0100,171.7100,171.9000,628346
2024-03-08 12:55:00,172.0250,172.0480,171.7300,171.8400,872665
2024-03-08 12:50:00,172.4900,172.5900,172.0100,172.0150,725600
2024-03-08 12:45:00,172.4800,172.5600,172.3000,172.4850,482445
2024-03-08 12:40:00,172.5640,172.7000,172.4200,172.4800,448809
2024-03-08 12:35:00,172.5690,172.6200,172.3000,172.5700,618507
2024-03-08 12:30:00,172.7200,172.7900,172.5100,172.5500,718085
2024-03-08 12:25:00,172.3600,172.7700,172.3600,172.7150,843176
2024-03-08 12:20:00,172.3500,172.5200,172.3200,172.3550,650432
2024-03-08 12:15:00,172.4020,172.5140,172.2100,172.3500,916339
2024-03-08 12:10:00,172.0000,172.4500,171.8950,172.4050,910717
2024-03-08 12:05:00,171.8600,172.0700,171.7800,172.0100,697502
2024-03-08 12:00:00,171.4800,172.0100,171.3600,171.8600,686748
2024-03-08 11:55:00,171.7200,171.7400,171.4000,171.4900,505094
2024-03-08 11:50:00,171.1800,171.7400,171.1600,171.7250,766714
2024-03-08 11:45:00,171.4500,171.4700,170.9300,171.1740,922478
2024-03-08 11:40:00,171.7600,171.8900,171.3300,171.4500,752258
