TIMESTAMP,OPEN,HIGH,LOW,CLOSE,VOLUME
2024-03-08 19:55:00,205.2800,205.2800,205.2800,205.2800,90
2024-03-08 19:50:00,205.2800,205.2800,204.4900,205.2800,446
2024-03-08 19:45:00,205.3200,205.3200,205.0000,205.0000,208
2024-03-08 19:40:00,204.8200,204.8200,204.8200,204.8200,2
2024-03-08 19:35:00,204.7000,205.4000,204.7000,205.4000,80
2024-03-08 19:30:00,204.9700,205.2400,204.4900,204.4900,311
2024-03-08 19:25:00,204.8100,205.2800,204.4900,205.2000,1181
2024-03-08 19:20:00,204.9900,205.2800,204.9900,205.0100,101
2024-03-08 19:15:00,204.8000,204.8000,204.8000,204.8000,1
2024-03-08 19:10:00,204.8100,204.9900,204.8000,204.9900,51
2024-03-08 19:05:00,205.2900,205.2900,204.9400,205.0000,96
2024-03-08 19:00:00,205.0000,205.2900,204.8000,204.8000,14
2024-03-08 18:55:00,204.8000,205.1100,204.6400,204.8000,39
2024-03-08 18:50:00,205.2900,205.2900,204.9400,204.9400,58
2024-03-08 18:45:00,205.0200,205.2900,204.5600,204.8000,3051
2024-03-08 18:40:00,205.0000,205.1000,205.0000,205.1000,828
2024-03-08 18:35:00,205.2700,205.2700,205.2700,205.2700,1
2024-03-08 18:30:00,205.0200,205.2700,205.0000,205.2700,84
2024-03-08 18:25:00,205.2000,205.3800,205.0500,205.0600,399
2024-03-08 18:20:00,205.3200,205.4000,205.0200,205.2000,156
2024-03-08 18:15:00,205.3900,205.3900,205.2000,205.3200,675
2024-03-08 18:10:00,205.4400,205.5500,205.2500,205.3900,404
2024-03-08 18:05:00,205.0000,205.4400,205.0000,205.4400,368
2024-03-08 18:00:00,205.4300,205.4400,205.0000,205.3400,117
2024-03-08 17:55:00,205.5500,205.5500,205.2600,205.4400,515
2024-03-08 17:50:00,205.4700,205.5500,205.3600,205.4500,248
2024-03-08 17:45:00,205.5500,205.5500,205.3600,205.5500,630
2024-03-08 17:40:00,205.5500,205.5500,205.5500,205.5500,57
2024-03-08 17:35:00,205.4300,205.4300,205.4300,205.4300,6
2024-03-08 17:30:00,205.3500,205.5500,205.3500,205.5500,2048
2024-03-08 17:25:00,205.5500,205.5500,205.3380,205.3380,107
2024-03-08 17:20:00,205.5400,205.5500,205.3140,205.5500,355
2024-03-08 17:15:00,205.5500,205.5500,205.3100,205.3500,211
2024-03-08 17:10:00,205.5100,205.5500,205.3500,205.5500,367
2024-03-08 17:05:00,205.5500,205.5500,205.5500,205.5500,125
2024-03-08 17:00:00,205.5400,205.5500,205.5100,205.5500,44
2024-03-08 16:55:00,205.5500,205.5500,205.3100,205.5000,94
2024-03-08 16:50:00,205.5600,205.5600,205.5400,205.5500,88909
2024-03-08 16:45:00,205.5500,205.5500,205.3100,205.3300,105
2024-03-08 16:40:00,205.4100,205.9700,205.3100,205.5500,972
2024-03-08 16:35:00,205.5400,205.5500,205.5400,205.5500,18
2024-03-08 16:30:00,205.5500,205.5600,205.4100,205.5600,27
2024-03-08 16:25:00,205.5000,205.5100,205.4900,205.5000,120
2024-03-08 16:20:00,205.3100,205.5600,205.3100,205.3100,2816
2024-03-08 16:15:00,205.5600,206.0000,205.4100,205.5500,577
2024-03-08 16:10:00,205.5600,205.5600,205.0000,205.5600,816
2024-03-08 16:05:00,206.0000,206.0000,205.0000,205.4200,910
2024-03-08 16:00:00,205.4700,206.4100,205.4700,206.0900,2571319
2024-03-08 15:55:00,206.2300,206.2400,205.3900,205.4700,567961
2024-03-08 15:50:00,206.0000,206.2200,205.7500,206.2200,199908
2024-03-08 15:45:00,205.7600,206.1100,205.7600,205.9900,103702
2024-03-08 15:40:00,205.6880,206.0300,205.6870,205.7550,80581
2024-03-08 15:35:00,206.2200,206.2400,205.6500,205.6700,78694
2024-03-08 15:30:00,205.6900,206.5900,205.5000,206.2100,65463
2024-03-08 15:25:00,206.3730,206.5200,205.6100,205.7000,73894
2024-03-08 15:20:00,206.1400,206.4600,206.0750,206.3400,57408
2024-03-08 15:15:00,206.6000,206.7900,206.1400,206.1500,102673
2024-03-08 15:10:00,206.8200,206.9000,206.4200,206.6400,62491
2024-03-08 15:05:00,208.1400,208.1600,206.8600,206.8800,59512
2024-03-08 15:00:00,207.5300,208.1400,207.5300,208.1250,42429
2024-03-08 14:55:00,207.0900,207.6400,207.0000,207.5300,50626
2024-03-08 14:50:00,207.7700,207.7900,207.0600,207.0600,42372
2024-03-08 14:45:00,207.9300,208.0400,207.6400,207.7500,43471
2024-03-08 14:40:00,207.4900,208.0100,207.4800,207.9000,35905
2024-03-08 14:35:00,207.2900,207.6300,207.2800,207.4600,59117
2024-03-08 14:30:00,207.0150,207.4100,207.0150,207.2900,44056
2024-03-08 14:25:00,207.4500,207.5500,206.8700,207.0300,69263
2024-03-08 14:20:00,206.6700,207.4100,206.6700,207.4100,59610
2024-03-08 14:15:00,206.5250,206.8600,206.5250,206.7200,96246
2024-03-08 14:10:00,207.1050,207.1400,206.4700,206.5100,49248
2024-03-08 14:05:00,206.9400,207.1800,206.7900,207.1000,58145
2024-03-08 14:00:00,206.0300,206.9400,206.0300,206.9200,99565
2024-03-08 13:55:00,206.2300,206.3100,205.9600,206.1100,73044
2024-03-08 13:50:00,206.2800,206.5000,206.0900,206.2800,41830
2024-03-08 13:45:00,206.0600,206.5600,205.9700,206.3170,55557
2024-03-08 13:40:00,206.1300,206.3700,205.7300,206.0200,60013
2024-03-08 13:35:00,206.4500,206.4750,205.8400,206.1900,95530
2024-03-08 13:30:00,207.1500,207.3400,206.3900,206.3900,55344
2024-03-08 13:25:00,207.2800,207.6800,207.2000,207.2600,29830
2024-03-08 13:20:00,207.9200,208.0200,207.2900,207.2900,27793
2024-03-08 13:15:00,207.7300,208.0000,207.6100,207.9200,40104
2024-03-08 13:10:00,207.8700,208.1100,207.6100,207.6800,40099
2024-03-08 13:05:00,207.1300,207.9300,207.0100,207.8650,105693
2024-03-08 13:00:00,207.2200,207.6200,206.8700,207.1950,134351
2024-03-08 12:55:00,208.1700,208.2300,207.2100,207.2100,96422
2024-03-08 12:50:00,208.9300,209.0900,208.2400,208.2400,39890
2024-03-08 12:45:00,209.2400,209.4000,208.9100,208.9100,38707
2024-03-08 12:40:00,209.6100,209.6400,209.1650,209.3600,17763
2024-03-08 12:35:00,209.6900,209.7100,209.3650,209.5200,17773
2024-03-08 12:30:00,209.7400,210.0200,209.6200,209.7400,28614
2024-03-08 12:25:00,209.0700,209.8800,209.0700,209.6830,38182
2024-03-08 12:20:00,208.9550,209.4700,208.9550,209.0100,31734
2024-03-08 12:15:00,209.7300,209.8100,208.9400,208.9400,27829
2024-03-08 12:10:00,209.0400,209.9250,208.7000,209.6900,46432
2024-03-08 12:05:00,209.8400,210.2500,208.9200,209.0700,30389
2024-03-08 12:00:00,209.6550,210.0700,209.2420,209.8600,25381
2024-03-08 11:55:00,209.8050,210.1800,209.6800,209.7100,38912
2024-03-08 11:50:00,209.5200,210.2100,209.4850,209.7800,38035
2024-03-08 11:45:00,209.8600,209.8600,208.9140,209.4400,54071
2024-03-08 11:40:00,209.4350,210.0150,209.3600,209.8700,38806
