TIMESTAMP,OPEN,HIGH,LOW,CLOSE,VOLUME
2024-03-08 19:55:00,551.6800,551.9000,551.6800,551.6900,308
2024-03-08 19:50:00,551.4200,551.4200,551.4200,551.4200,8
2024-03-08 19:45:00,552.0250,552.0250,551.4100,551.4100,7
2024-03-08 19:40:00,552.0250,552.0250,552.0250,552.0250,1
2024-03-08 19:35:00,552.3750,553.0400,551.6900,551.6900,366
2024-03-08 19:30:00,552.3750,552.7900,551.7100,552.0000,222
2024-03-08 19:25:00,551.6900,552.9900,551.5000,552.8400,224
2024-03-08 19:20:00,552.1700,552.1900,551.3300,551.3300,107
2024-03-08 19:15:00,551.8000,551.8000,551.8000,551.8000,21
2024-03-08 19:10:00,551.7500,553.0400,551.7500,552.1700,27
2024-03-08 19:05:00,553.0400,553.0400,553.0400,553.0400,1
2024-03-08 19:00:00,552.1700,552.2000,552.1700,552.2000,4
2024-03-08 18:55:00,552.1700,552.5000,552.1700,552.5000,49
2024-03-08 18:50:00,552.1250,552.1250,552.0000,552.1200,44
2024-03-08 18:45:00,552.0000,552.1250,552.0000,552.1250,50
2024-03-08 18:40:00,552.2000,552.2000,552.0000,552.0000,20
2024-03-08 18:35:00,552.0000,552.2000,552.0000,552.2000,54
2024-03-08 18:30:00,551.5600,551.5600,551.5600,551.5600,4
2024-03-08 18:25:00,552.2000,552.8900,551.2000,551.5100,328
2024-03-08 18:20:00,552.0000,552.0000,552.0000,552.0000,10
2024-03-08 18:15:00,553.1000,553.1000,550.8450,550.8450,115
2024-03-08 18:10:00,552.4800,553.0300,551.6500,552.3900,112
2024-03-08 18:05:00,553.1000,553.1000,551.8050,552.2000,34
2024-03-08 18:00:00,551.7000,551.8050,551.7000,551.8050,9
2024-03-08 17:55:00,552.2400,552.3000,551.5000,551.5500,1609
2024-03-08 17:50:00,552.2400,552.2500,552.1600,552.2400,146
2024-03-08 17:45:00,552.2400,552.2500,552.0600,552.1000,282
2024-03-08 17:40:00,552.2500,552.2500,552.0000,552.2400,319
2024-03-08 17:35:00,552.2500,552.2500,552.2400,552.2500,11
2024-03-08 17:30:00,552.2500,552.2500,552.0800,552.1000,5
2024-03-08 17:25:00,552.4000,552.4000,552.0800,552.2500,48
2024-03-08 17:20:00,552.4600,552.4600,552.2600,552.3800,75
2024-03-08 17:15:00,552.2600,552.4600,552.0600,552.0600,12
2024-03-08 17:10:00,552.2000,552.4600,552.0600,552.4600,136
2024-03-08 17:05:00,552.2500,552.3000,551.6900,552.2100,8848
2024-03-08 17:00:00,552.2200,552.4000,552.1300,552.4000,184
2024-03-08 16:55:00,552.1000,552.4000,552.1000,552.4000,68
2024-03-08 16:50:00,552.3000,552.3000,551.6900,551.6900,5302
2024-03-08 16:45:00,552.2500,552.2500,552.1000,552.2500,35
2024-03-08 16:40:00,552.2600,552.4600,551.6900,552.2500,17195
2024-03-08 16:35:00,551.6900,552.2600,551.6900,552.2600,3807
2024-03-08 16:30:00,552.3000,552.3000,552.1000,552.1800,17
2024-03-08 16:25:00,552.4800,552.4800,552.1400,552.1400,10
2024-03-08 16:20:00,552.4300,552.5630,551.6900,552.5630,98476
2024-03-08 16:15:00,551.6900,552.8000,551.6900,552.4300,116
2024-03-08 16:10:00,552.9600,553.2700,552.8000,552.9900,63
2024-03-08 16:05:00,552.4100,553.9100,551.6900,551.6900,7723
2024-03-08 16:00:00,551.5900,553.8100,551.5900,553.8100,708877
2024-03-08 15:55:00,553.3200,553.4000,551.5800,551.5900,252977
2024-03-08 15:50:00,553.3400,553.9020,552.7300,553.2950,68153
2024-03-08 15:45:00,553.2100,553.7500,552.9850,553.2100,35509
2024-03-08 15:40:00,552.6800,553.3000,552.6500,553.0900,28484
2024-03-08 15:35:00,553.3400,553.5400,552.4100,552.4100,46316
2024-03-08 15:30:00,552.2600,553.3700,552.1700,553.1400,21215
2024-03-08 15:25:00,553.8500,554.1200,552.3800,552.3800,48337
2024-03-08 15:20:00,553.4900,553.8500,553.2500,553.8200,30244
2024-03-08 15:15:00,553.8900,553.9500,553.1300,553.6050,20687
2024-03-08 15:10:00,553.7200,554.0400,552.8400,553.8900,22169
2024-03-08 15:05:00,554.9100,554.9100,553.6100,553.7300,17236
2024-03-08 15:00:00,554.8500,555.3000,554.8500,554.9200,10990
2024-03-08 14:55:00,554.7300,555.0700,554.6400,554.7300,12021
2024-03-08 14:50:00,555.5950,555.8400,554.7300,554.7300,24488
2024-03-08 14:45:00,555.5000,555.7050,555.2200,555.5650,14498
2024-03-08 14:40:00,554.8500,555.4000,554.8100,555.3850,17022
2024-03-08 14:35:00,554.4450,554.6950,554.3650,554.6600,19196
2024-03-08 14:30:00,553.6750,554.4500,553.6750,554.4280,16954
2024-03-08 14:25:00,553.5300,553.8000,553.1600,553.5500,15930
